strategy,n_clients,backend,client_bool,client_num,metric,metric_value,timestamp,round
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.1,2023-11-26 13:44:56,8
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,98.8,2023-11-26 13:46:02,8
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:47:01,9
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,99.4,2023-11-26 13:48:25,9
FedAvgM,5,jax,False,1,cpu_utilization_fit,87.0,2023-11-26 13:49:25,10
FedAvgM,5,jax,False,1,cpu_utilization_evaluate,75.3,2023-11-26 13:50:42,10
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:28:59,1
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:28:59,1
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.1,2023-11-26 13:30:15,2
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.1,2023-11-26 13:30:15,2
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:31:06,3
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:31:06,3
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.5,2023-11-26 13:32:40,4
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.5,2023-11-26 13:32:40,4
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:33:30,5
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:33:30,5
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:35:05,6
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:35:05,6
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:35:56,7
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:35:56,7
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,99.2,2023-11-26 13:37:01,8
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,99.2,2023-11-26 13:37:01,8
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:38:02,9
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:38:02,9
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,99.1,2023-11-26 13:39:27,10
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,99.1,2023-11-26 13:39:27,10
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:40:27,11
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:40:27,11
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.3,2023-11-26 13:41:41,12
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.3,2023-11-26 13:41:41,12
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:42:32,13
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:42:32,13
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:44:06,14
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:44:06,14
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:44:57,15
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.1,2023-11-26 13:44:57,15
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:46:12,16
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.4,2023-11-26 13:46:12,16
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:47:02,17
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:47:02,17
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.6,2023-11-26 13:48:36,18
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,76.6,2023-11-26 13:48:36,18
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:49:27,19
FedAvgM,5,jax,False,2,cpu_utilization_fit,87.0,2023-11-26 13:49:27,19
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,99.0,2023-11-26 13:50:33,20
FedAvgM,5,jax,False,2,cpu_utilization_evaluate,99.0,2023-11-26 13:50:33,20
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:29:10,1
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,76.8,2023-11-26 13:30:15,1
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:31:16,2
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,99.1,2023-11-26 13:32:30,2
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:33:41,3
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,99.1,2023-11-26 13:34:56,3
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:36:06,4
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,76.7,2023-11-26 13:37:11,4
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:38:12,5
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,76.8,2023-11-26 13:39:36,5
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.2,2023-11-26 13:40:37,6
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,98.9,2023-11-26 13:41:32,6
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:42:42,7
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,77.0,2023-11-26 13:44:06,7
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:45:07,8
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,99.1,2023-11-26 13:46:03,8
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.3,2023-11-26 13:47:12,9
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,98.9,2023-11-26 13:48:27,9
FedAvgM,5,jax,False,3,cpu_utilization_fit,87.2,2023-11-26 13:49:37,10
FedAvgM,5,jax,False,3,cpu_utilization_evaluate,76.7,2023-11-26 13:50:42,10
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.3,2023-11-26 13:28:59,1
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,99.1,2023-11-26 13:30:05,1
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:31:05,2
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,76.7,2023-11-26 13:32:40,2
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:33:30,3
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 13:34:56,3
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.2,2023-11-26 13:35:55,4
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,99.1,2023-11-26 13:37:01,4
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:38:01,5
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,76.8,2023-11-26 13:39:36,5
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:40:26,6
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,76.8,2023-11-26 13:41:41,6
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:42:32,7
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 13:43:57,7
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.0,2023-11-26 13:44:57,8
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,76.9,2023-11-26 13:46:12,8
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.1,2023-11-26 13:47:02,9
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,99.0,2023-11-26 13:48:27,9
FedAvgM,5,jax,False,4,cpu_utilization_fit,87.0,2023-11-26 13:49:27,10
FedAvgM,5,jax,False,4,cpu_utilization_evaluate,98.9,2023-11-26 13:50:33,10
FedAvgM,5,jax,False,,fit_progress_round_1, 1.9175748825073242, 83.66439764200004,1
FedAvgM,5,jax,False,,fit_progress_round_1,0.6692307591438293, 83.66439764200004,1
FedAvgM,5,jax,False,,fit_progress_round_2, 1.3504409790039062, 228.96715120800013,2
FedAvgM,5,jax,False,,fit_progress_round_2,0.6683531999588013, 228.96715120800013,2
FedAvgM,5,jax,False,,fit_progress_round_3, 0.9621077179908752, 373.9399059020002,3
FedAvgM,5,jax,False,,fit_progress_round_3,0.6719444394111633, 373.9399059020002,3
FedAvgM,5,jax,False,,fit_progress_round_4, 0.7803680300712585, 499.82315402899985,4
FedAvgM,5,jax,False,,fit_progress_round_4,0.6779513955116272, 499.82315402899985,4
FedAvgM,5,jax,False,,fit_progress_round_5, 0.6593469381332397, 645.0092128050001,5
FedAvgM,5,jax,False,,fit_progress_round_5,0.6848039031028748, 645.0092128050001,5
FedAvgM,5,jax,False,,fit_progress_round_6, 0.6104502081871033, 770.0911026930003,6
FedAvgM,5,jax,False,,fit_progress_round_6,0.6918209791183472, 770.0911026930003,6
FedAvgM,5,jax,False,,fit_progress_round_7, 0.5606017708778381, 915.2064119060001,7
FedAvgM,5,jax,False,,fit_progress_round_7,0.6989766359329224, 915.2064119060001,7
FedAvgM,5,jax,False,,fit_progress_round_8, 0.5160111784934998, 1040.8586593109999,8
FedAvgM,5,jax,False,,fit_progress_round_8,0.7057638764381409, 1040.8586593109999,8
FedAvgM,5,jax,False,,fit_progress_round_9, 0.49490824341773987, 1185.439306501,9
FedAvgM,5,jax,False,,fit_progress_round_9,0.7129629850387573, 1185.439306501,9
FedAvgM,5,jax,False,,fit_progress_round_10, 0.5109716653823853, 1311.255739757,10
FedAvgM,5,jax,False,,fit_progress_round_10,0.7190656661987305, 1311.255739757,10
FedAvgM,5,jax,False,,losses_distributed_round_1,1.9175748825073242,,1
FedAvgM,5,jax,False,,losses_distributed_round_2,1.3504409790039062,,2
FedAvgM,5,jax,False,,losses_distributed_round_3,0.96210777759552,,3
FedAvgM,5,jax,False,,losses_distributed_round_4,0.7803680300712585,,4
FedAvgM,5,jax,False,,losses_distributed_round_5,0.6593469381332397,,5
FedAvgM,5,jax,False,,losses_distributed_round_6,0.6104501485824585,,6
FedAvgM,5,jax,False,,losses_distributed_round_7,0.5606017708778381,,7
FedAvgM,5,jax,False,,losses_distributed_round_8,0.5160111784934998,,8
FedAvgM,5,jax,False,,losses_distributed_round_9,0.49490824341773987,,9
FedAvgM,5,jax,False,,losses_distributed_round_10,0.5109716653823853,,10
FedAvgM,5,jax,False,,losses_centralized_round_0,2.3083078861236572,,0
FedAvgM,5,jax,False,,losses_centralized_round_1,1.9175748825073242,,1
FedAvgM,5,jax,False,,losses_centralized_round_2,1.3504409790039062,,2
FedAvgM,5,jax,False,,losses_centralized_round_3,0.9621077179908752,,3
FedAvgM,5,jax,False,,losses_centralized_round_4,0.7803680300712585,,4
FedAvgM,5,jax,False,,losses_centralized_round_5,0.6593469381332397,,5
FedAvgM,5,jax,False,,losses_centralized_round_6,0.6104502081871033,,6
FedAvgM,5,jax,False,,losses_centralized_round_7,0.5606017708778381,,7
FedAvgM,5,jax,False,,losses_centralized_round_8,0.5160111784934998,,8
FedAvgM,5,jax,False,,losses_centralized_round_9,0.49490824341773987,,9
FedAvgM,5,jax,False,,losses_centralized_round_10,0.5109716653823853,,10
FedAvgM,5,jax,False,,metrics_centralized_round_0,0.6892361044883728,,0
FedAvgM,5,jax,False,,metrics_centralized_round_1,0.6692307591438293,,1
FedAvgM,5,jax,False,,metrics_centralized_round_2,0.6683531999588013,,2
FedAvgM,5,jax,False,,metrics_centralized_round_3,0.6719444394111633,,3
FedAvgM,5,jax,False,,metrics_centralized_round_4,0.6779513955116272,,4
FedAvgM,5,jax,False,,metrics_centralized_round_5,0.6848039031028748,,5
FedAvgM,5,jax,False,,metrics_centralized_round_6,0.6918209791183472,,6
FedAvgM,5,jax,False,,metrics_centralized_round_7,0.6989766359329224,,7
FedAvgM,5,jax,False,,metrics_centralized_round_8,0.7057638764381409,,8
FedAvgM,5,jax,False,,metrics_centralized_round_9,0.7129629850387573,,9
FedAvgM,5,jax,False,,metrics_centralized_round_10,0.7190656661987305,,10
FedAvgM,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:28:59,1
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,76.8,2023-11-26 13:30:14,1
FedAvgM,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 13:31:05,2
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,99.1,2023-11-26 13:32:31,2
FedAvgM,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:33:30,3
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,77.4,2023-11-26 13:35:05,3
FedAvgM,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:35:55,4
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,76.4,2023-11-26 13:37:11,4
FedAvgM,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 13:38:01,5
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,76.9,2023-11-26 13:39:36,5
FedAvgM,5,jax,False,5,cpu_utilization_fit,87.0,2023-11-26 13:40:27,6
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,99.0,2023-11-26 13:41:32,6
FedAvgM,5,jax,False,5,cpu_utilization_fit,86.9,2023-11-26 13:42:31,7
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,99.0,2023-11-26 13:43:57,7
FedAvgM,5,jax,False,5,cpu_utilization_fit,86.9,2023-11-26 13:44:57,8
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,76.4,2023-11-26 13:46:12,8
FedAvgM,5,jax,False,5,cpu_utilization_fit,87.1,2023-11-26 13:47:02,9
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,98.9,2023-11-26 13:48:27,9
FedAvgM,5,jax,False,5,cpu_utilization_fit,86.9,2023-11-26 13:49:26,10
FedAvgM,5,jax,False,5,cpu_utilization_evaluate,77.1,2023-11-26 13:50:42,10
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,84.4,2023-11-30 16:15:13,1
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,53.3,2023-11-30 16:16:58,1
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,59.9,2023-11-30 16:19:22,2
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,52.7,2023-11-30 16:20:27,2
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,60.0,2023-11-30 16:22:50,3
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,53.0,2023-11-30 16:23:55,3
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,59.9,2023-11-30 16:26:18,4
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,98.8,2023-11-30 16:27:04,4
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,85.0,2023-11-30 16:29:03,5
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,98.7,2023-11-30 16:30:09,5
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,59.4,2023-11-30 16:32:32,6
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,53.0,2023-11-30 16:33:37,6
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,85.2,2023-11-30 16:35:19,7
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,98.5,2023-11-30 16:37:05,7
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,60.0,2023-11-30 16:39:47,8
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,98.8,2023-11-30 16:40:33,8
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,85.1,2023-11-30 16:42:14,9
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,53.0,2023-11-30 16:43:20,9
FedAvg,2,tensorflow,False,1,cpu_utilization_fit,85.2,2023-11-30 16:45:02,10
FedAvg,2,tensorflow,False,1,cpu_utilization_evaluate,53.1,2023-11-30 16:47:07,10
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.6,2023-11-30 16:15:53,1
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,97.8,2023-11-30 16:16:40,1
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.4,2023-11-30 16:19:22,2
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,53.4,2023-11-30 16:20:27,2
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.5,2023-11-30 16:22:50,3
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,98.8,2023-11-30 16:23:36,3
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.4,2023-11-30 16:26:18,4
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,53.1,2023-11-30 16:27:23,4
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,84.8,2023-11-30 16:29:05,5
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,98.6,2023-11-30 16:30:09,5
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.4,2023-11-30 16:32:32,6
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,98.2,2023-11-30 16:33:19,6
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.2,2023-11-30 16:36:01,7
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,53.0,2023-11-30 16:37:24,7
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.0,2023-11-30 16:39:47,8
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,98.2,2023-11-30 16:40:33,8
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,84.6,2023-11-30 16:42:16,9
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,53.4,2023-11-30 16:43:21,9
FedAvg,2,tensorflow,False,2,cpu_utilization_fit,60.5,2023-11-30 16:45:44,10
FedAvg,2,tensorflow,False,2,cpu_utilization_evaluate,53.0,2023-11-30 16:47:07,10
FedAvg,2,tensorflow,False,,fit_progress_round_1, 1.258491039276123, 284.746011935,1
FedAvg,2,tensorflow,False,,fit_progress_round_1,0.42152777314186096, 284.746011935,1
FedAvg,2,tensorflow,False,,fit_progress_round_2, 0.8822063207626343, 493.41050306200003,2
FedAvg,2,tensorflow,False,,fit_progress_round_2,0.522685170173645, 493.41050306200003,2
FedAvg,2,tensorflow,False,,fit_progress_round_3, 0.5921737551689148, 701.620471901,3
FedAvg,2,tensorflow,False,,fit_progress_round_3,0.5982638597488403, 701.620471901,3
FedAvg,2,tensorflow,False,,fit_progress_round_4, 0.5794191956520081, 910.062120688,4
FedAvg,2,tensorflow,False,,fit_progress_round_4,0.6463888883590698, 910.062120688,4
FedAvg,2,tensorflow,False,,fit_progress_round_5, 0.6139956712722778, 1095.455599366,5
FedAvg,2,tensorflow,False,,fit_progress_round_5,0.6787037253379822, 1095.455599366,5
FedAvg,2,tensorflow,False,,fit_progress_round_6, 0.6613252758979797, 1284.2314504629999,6
FedAvg,2,tensorflow,False,,fit_progress_round_6,0.7021825313568115, 1284.2314504629999,6
FedAvg,2,tensorflow,False,,fit_progress_round_7, 0.614216685295105, 1510.822786601,7
FedAvg,2,tensorflow,False,,fit_progress_round_7,0.721875011920929, 1510.822786601,7
FedAvg,2,tensorflow,False,,fit_progress_round_8, 0.6081230044364929, 1718.381908871,8
FedAvg,2,tensorflow,False,,fit_progress_round_8,0.737500011920929, 1718.381908871,8
FedAvg,2,tensorflow,False,,fit_progress_round_9, 0.6826483011245728, 1867.237560796,9
FedAvg,2,tensorflow,False,,fit_progress_round_9,0.7493055462837219, 1867.237560796,9
FedAvg,2,tensorflow,False,,fit_progress_round_10, 0.6682826280593872, 2093.835460146,10
FedAvg,2,tensorflow,False,,fit_progress_round_10,0.7613636255264282, 2093.835460146,10
FedAvg,2,tensorflow,False,,losses_distributed_round_1,1.258491039276123,,1
FedAvg,2,tensorflow,False,,losses_distributed_round_2,0.8822063207626343,,2
FedAvg,2,tensorflow,False,,losses_distributed_round_3,0.5921737551689148,,3
FedAvg,2,tensorflow,False,,losses_distributed_round_4,0.5794191956520081,,4
FedAvg,2,tensorflow,False,,losses_distributed_round_5,0.6139956712722778,,5
FedAvg,2,tensorflow,False,,losses_distributed_round_6,0.6613252758979797,,6
FedAvg,2,tensorflow,False,,losses_distributed_round_7,0.614216685295105,,7
FedAvg,2,tensorflow,False,,losses_distributed_round_8,0.6081230044364929,,8
FedAvg,2,tensorflow,False,,losses_distributed_round_9,0.6826483011245728,,9
FedAvg,2,tensorflow,False,,losses_distributed_round_10,0.6682826280593872,,10
FedAvg,2,tensorflow,False,,losses_centralized_round_0,2.308896541595459,,0
FedAvg,2,tensorflow,False,,losses_centralized_round_1,1.258491039276123,,1
FedAvg,2,tensorflow,False,,losses_centralized_round_2,0.8822063207626343,,2
FedAvg,2,tensorflow,False,,losses_centralized_round_3,0.5921737551689148,,3
FedAvg,2,tensorflow,False,,losses_centralized_round_4,0.5794191956520081,,4
FedAvg,2,tensorflow,False,,losses_centralized_round_5,0.6139956712722778,,5
FedAvg,2,tensorflow,False,,losses_centralized_round_6,0.6613252758979797,,6
FedAvg,2,tensorflow,False,,losses_centralized_round_7,0.614216685295105,,7
FedAvg,2,tensorflow,False,,losses_centralized_round_8,0.6081230044364929,,8
FedAvg,2,tensorflow,False,,losses_centralized_round_9,0.6826483011245728,,9
FedAvg,2,tensorflow,False,,losses_centralized_round_10,0.6682826280593872,,10
FedAvg,2,tensorflow,False,,metrics_centralized_round_0,0.13472221791744232,,0
FedAvg,2,tensorflow,False,,metrics_centralized_round_1,0.42152777314186096,,1
FedAvg,2,tensorflow,False,,metrics_centralized_round_2,0.522685170173645,,2
FedAvg,2,tensorflow,False,,metrics_centralized_round_3,0.5982638597488403,,3
FedAvg,2,tensorflow,False,,metrics_centralized_round_4,0.6463888883590698,,4
FedAvg,2,tensorflow,False,,metrics_centralized_round_5,0.6787037253379822,,5
FedAvg,2,tensorflow,False,,metrics_centralized_round_6,0.7021825313568115,,6
FedAvg,2,tensorflow,False,,metrics_centralized_round_7,0.721875011920929,,7
FedAvg,2,tensorflow,False,,metrics_centralized_round_8,0.737500011920929,,8
FedAvg,2,tensorflow,False,,metrics_centralized_round_9,0.7493055462837219,,9
FedAvg,2,tensorflow,False,,metrics_centralized_round_10,0.7613636255264282,,10
FedAvg,5,tensorflow,False,,fit_progress_round_1, 1.945267915725708, 216.54323146199997,1
FedAvg,5,tensorflow,False,,fit_progress_round_1,0.31041666865348816, 216.54323146199997,1
FedAvg,5,tensorflow,False,,fit_progress_round_2, 1.284881830215454, 384.13353114000006,2
FedAvg,5,tensorflow,False,,fit_progress_round_2,0.4263888895511627, 384.13353114000006,2
FedAvg,5,tensorflow,False,,fit_progress_round_3, 0.9754352569580078, 550.74670309,3
FedAvg,5,tensorflow,False,,fit_progress_round_3,0.5024305582046509, 550.74670309,3
FedAvg,5,tensorflow,False,,fit_progress_round_4, 0.7920832633972168, 663.129599278,4
FedAvg,5,tensorflow,False,,fit_progress_round_4,0.5569444298744202, 663.129599278,4
FedAvg,5,tensorflow,False,,fit_progress_round_5, 0.6767149567604065, 830.170208825,5
FedAvg,5,tensorflow,False,,fit_progress_round_5,0.5981481671333313, 830.170208825,5
FedAvg,5,tensorflow,False,,fit_progress_round_6, 0.6224324703216553, 997.6537749600001,6
FedAvg,5,tensorflow,False,,fit_progress_round_6,0.629960298538208, 997.6537749600001,6
FedAvg,5,tensorflow,False,,fit_progress_round_7, 0.5885139107704163, 1146.255231229,7
FedAvg,5,tensorflow,False,,fit_progress_round_7,0.6543402671813965, 1146.255231229,7
FedAvg,5,tensorflow,False,,fit_progress_round_8, 0.5936665534973145, 1259.7584516309998,8
FedAvg,5,tensorflow,False,,fit_progress_round_8,0.674691379070282, 1259.7584516309998,8
FedAvg,5,tensorflow,False,,fit_progress_round_9, 0.5447454452514648, 1408.483443334,9
FedAvg,5,tensorflow,False,,fit_progress_round_9,0.6918055415153503, 1408.483443334,9
FedAvg,5,tensorflow,False,,fit_progress_round_10, 0.5580855011940002, 1540.848302294,10
FedAvg,5,tensorflow,False,,fit_progress_round_10,0.706818163394928, 1540.848302294,10
FedAvg,5,tensorflow,False,,losses_distributed_round_1,1.945267915725708,,1
FedAvg,5,tensorflow,False,,losses_distributed_round_2,1.284881830215454,,2
FedAvg,5,tensorflow,False,,losses_distributed_round_3,0.9754352569580078,,3
FedAvg,5,tensorflow,False,,losses_distributed_round_4,0.7920832633972168,,4
FedAvg,5,tensorflow,False,,losses_distributed_round_5,0.6767149567604065,,5
FedAvg,5,tensorflow,False,,losses_distributed_round_6,0.6224324703216553,,6
FedAvg,5,tensorflow,False,,losses_distributed_round_7,0.5885139107704163,,7
FedAvg,5,tensorflow,False,,losses_distributed_round_8,0.5936665534973145,,8
FedAvg,5,tensorflow,False,,losses_distributed_round_9,0.5447454452514648,,9
FedAvg,5,tensorflow,False,,losses_distributed_round_10,0.5580855011940002,,10
FedAvg,5,tensorflow,False,,losses_centralized_round_0,2.3323559761047363,,0
FedAvg,5,tensorflow,False,,losses_centralized_round_1,1.945267915725708,,1
FedAvg,5,tensorflow,False,,losses_centralized_round_2,1.284881830215454,,2
FedAvg,5,tensorflow,False,,losses_centralized_round_3,0.9754352569580078,,3
FedAvg,5,tensorflow,False,,losses_centralized_round_4,0.7920832633972168,,4
FedAvg,5,tensorflow,False,,losses_centralized_round_5,0.6767149567604065,,5
FedAvg,5,tensorflow,False,,losses_centralized_round_6,0.6224324703216553,,6
FedAvg,5,tensorflow,False,,losses_centralized_round_7,0.5885139107704163,,7
FedAvg,5,tensorflow,False,,losses_centralized_round_8,0.5936665534973145,,8
FedAvg,5,tensorflow,False,,losses_centralized_round_9,0.5447454452514648,,9
FedAvg,5,tensorflow,False,,losses_centralized_round_10,0.5580855011940002,,10
FedAvg,5,tensorflow,False,,metrics_centralized_round_0,0.13333334028720856,,0
FedAvg,5,tensorflow,False,,metrics_centralized_round_1,0.31041666865348816,,1
FedAvg,5,tensorflow,False,,metrics_centralized_round_2,0.4263888895511627,,2
FedAvg,5,tensorflow,False,,metrics_centralized_round_3,0.5024305582046509,,3
FedAvg,5,tensorflow,False,,metrics_centralized_round_4,0.5569444298744202,,4
FedAvg,5,tensorflow,False,,metrics_centralized_round_5,0.5981481671333313,,5
FedAvg,5,tensorflow,False,,metrics_centralized_round_6,0.629960298538208,,6
FedAvg,5,tensorflow,False,,metrics_centralized_round_7,0.6543402671813965,,7
FedAvg,5,tensorflow,False,,metrics_centralized_round_8,0.674691379070282,,8
FedAvg,5,tensorflow,False,,metrics_centralized_round_9,0.6918055415153503,,9
FedAvg,5,tensorflow,False,,metrics_centralized_round_10,0.706818163394928,,10
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,81.2,2023-12-01 08:50:24,1
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,53.6,2023-12-01 08:51:37,1
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,81.9,2023-12-01 08:52:20,2
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,98.7,2023-12-01 08:54:06,2
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,85.7,2023-12-01 08:55:05,3
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,98.6,2023-12-01 08:56:52,3
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,85.5,2023-12-01 08:57:51,4
FedAvg,5,tensorflow,False,1,cpu_utilization_evaluate,98.7,2023-12-01 08:58:44,4
FedAvg,5,tensorflow,False,1,cpu_utilization_fit,84.3,2023-12-01 08:59:46,5
